[ 0.00662418, -0.00844118, 0.0111792, 0.00248461, 0.00117577, 0.00166556, -0.000520398 ]
[ 0.00640739, -0.00694335, 0.00996301, 0.00254095, 0.00120444, 0.00137666, -0.00038842 ]
[ 0.00585563, -0.00665846, 0.00930907, 0.00228004, 0.000987303, 0.00123701, -0.000443071 ]
[ 0.00595154, -0.00594332, 0.00891949, 0.00231349, 0.000908933, 0.0012036, -0.000410991 ]
[ 0.00522509, -0.0029109, 0.00610508, 0.00220079, 0.000549999, 0.000884755, -0.000237999 ]
[ 0.00546798, -0.00192171, 0.00517321, 0.00204425, 0.000266507, 0.000607715, -0.000295415 ]
[ 0.00633522, -8.66177e-05, 0.00462073, 0.00274444, 0.000186868, 0.000562914, -0.000198603 ]
[ 0.0069756, 8.18691e-05, 0.00491881, 0.0029209, 0.000122487, 0.000547109, -0.000242008 ]
[ 0.00838985, -0.000379725, 0.00632207, 0.00353687, 0.000219702, 0.000768904, -0.000300097 ]
[ 0.0104544, -0.00125568, 0.00809393, 0.00425753, 0.000266743, 0.00100506, -0.000429478 ]
[ 0.0121401, 0.000381775, 0.00924563, 0.00569568, 0.00071254, 0.00101067, -0.000240204 ]
[ 0.0138158, 0.000832592, 0.0104336, 0.00669927, 0.000838217, 0.00127218, -0.000201445 ]
[ 0.015691, -0.00155063, 0.0130595, 0.00702111, 0.00102116, 0.00163997, -0.000353311 ]
[ 0.0156192, 0.00124364, 0.0117407, 0.00769216, 0.00103454, 0.00139536, -0.000175487 ]
[ 0.0175303, 0.000964446, 0.0133018, 0.00846397, 0.00103072, 0.00154118, -0.000321934 ]
[ 0.0177127, 0.000254183, 0.0135184, 0.0083056, 0.0010009, 0.00165954, -0.000339573 ]
[ 0.0163718, 0.000867372, 0.0120853, 0.00763765, 0.000821677, 0.00135489, -0.000334119 ]
[ 0.0174095, 0.000537132, 0.0132931, 0.00822604, 0.00099646, 0.00156339, -0.000331869 ]
[ 0.0158025, 2.71535e-06, 0.0118195, 0.00713163, 0.000656127, 0.00145591, -0.000411068 ]
[ 0.0136673, -0.000142203, 0.0104599, 0.00612274, 0.000646728, 0.00124688, -0.000345448 ]
[ 0.012197, -5.23563e-06, 0.00933659, 0.00555417, 0.000594359, 0.00111722, -0.000294452 ]
[ 0.00914758, -0.000735594, 0.00723492, 0.00388543, 0.0003681, 0.000845198, -0.000312808 ]
[ 0.00801751, 0.000465152, 0.00609734, 0.00377897, 0.000519629, 0.000688232, -0.00010379 ]
[ 0.00532526, 0.000248574, 0.00397918, 0.0025303, 0.00025208, 0.000520817, -0.000105384 ]
[ 0.00512357, 0.000101387, 0.00383757, 0.00239898, 0.000269565, 0.000469514, -0.000103894 ]
[ 0.00376045, 0.00025442, 0.00273913, 0.00176221, 0.000184124, 0.000321839, -6.95567e-05 ]
[ 0.00362137, 0.000118039, 0.00268327, 0.0016562, 0.000163771, 0.000332684, -7.83133e-05 ]
[ 0.00344523, 0.000296202, 0.00244382, 0.00160147, 0.000153891, 0.00027968, -6.45433e-05 ]
[ 0.00362436, 7.70749e-05, 0.00275422, 0.00168264, 0.000191147, 0.000343297, -7.11586e-05 ]
[ 0.00444806, 1.30766e-05, 0.00338581, 0.0020054, 0.000229871, 0.000394351, -0.000100354 ]
[ 0.00639408, -0.000335935, 0.00501026, 0.00279996, 0.000271455, 0.000605704, -0.000196029 ]
[ 0.00654194, -0.000181631, 0.00506271, 0.00291738, 0.000383588, 0.000592941, -0.00011836 ]
[ 0.00849423, 0.000369374, 0.00631257, 0.00395981, 0.000412316, 0.00076357, -0.000173167 ]
[ 0.00960596, -0.000587411, 0.00787192, 0.00442045, 0.000565057, 0.000989203, -0.000241177 ]
[ 0.010553, -4.59527e-05, 0.00820047, 0.00486249, 0.000579444, 0.000974786, -0.000235894 ]
[ 0.0116264, -1.80238e-05, 0.00904561, 0.00537833, 0.000661889, 0.00106573, -0.000249965 ]
[ 0.0100961, 0.000247367, 0.0076506, 0.00480171, 0.000502275, 0.000986575, -0.000222856 ]
[ 0.00906613, -0.000208486, 0.00700263, 0.00405956, 0.000405457, 0.000851388, -0.00024747 ]
[ 0.00697239, -8.33922e-05, 0.00551312, 0.00325761, 0.000412041, 0.000672299, -0.000147953 ]
[ 0.00654552, -0.000194701, 0.00507226, 0.00299249, 0.000321975, 0.000640802, -0.000165878 ]
[ 0.00454236, -4.48153e-05, 0.00352072, 0.00208243, 0.00026116, 0.000420745, -8.74709e-05 ]
[ 0.00295183, -0.000153329, 0.00238346, 0.00130623, 0.000133426, 0.000292626, -8.92254e-05 ]
[ 0.0020792, -5.47952e-05, 0.00166583, 0.000971516, 0.000149942, 0.00019646, -2.93412e-05 ]
[ 0.00114519, 7.40947e-05, 0.000863285, 0.00055338, 5.92739e-05, 0.000111745, -2.29607e-05 ]
[ 0.000809957, -5.84201e-06, 0.000653426, 0.000369018, 3.99911e-05, 8.00106e-05, -2.07179e-05 ]
[ 0.000480682, -2.86076e-05, 0.000396227, 0.000224861, 2.812e-05, 5.25477e-05, -1.17701e-05 ]
[ 0.000163589, -5.46569e-05, 0.000138757, 6.82452e-05, 1.65032e-05, 1.68193e-05, -1.08911e-06 ]
[ 0.000167445, -1.94576e-05, 0.000144386, 7.64844e-05, 1.13923e-05, 1.78557e-05, -4.46528e-06 ]
[ 8.67639e-05, -3.46163e-05, 7.34402e-05, 2.4378e-05, -2.8901e-06, 9.3121e-06, -7.48406e-06 ]
[ 0.000104999, 7.66303e-06, 8.31277e-05, 5.43847e-05, 8.94535e-06, 8.12956e-06, -1.76817e-06 ]
[ 0.000102007, -6.885e-06, 6.78007e-05, 4.41786e-05, 3.20943e-06, 1.15202e-05, -2.61961e-06 ]
[ 0.000178944, -0.000101947, 0.000197173, 5.61982e-05, 2.38454e-06, 3.58139e-05, -1.53845e-05 ]
[ 0.000120014, -2.24174e-05, 9.05631e-05, 4.30932e-05, 2.31395e-06, 1.07886e-05, -4.16979e-06 ]
[ 0.000183864, 6.71145e-05, 0.000126387, 0.000115931, 1.44119e-05, 1.44455e-05, -2.00533e-06 ]
[ 0.00021051, -4.7633e-05, 0.000166052, 9.7959e-05, 2.00046e-05, 2.01027e-05, -3.47135e-06 ]
[ 0.00014112, -3.22429e-05, 0.000100478, 4.39786e-05, -1.1862e-05, 2.28486e-05, -1.30252e-05 ]
[ 2.42058e-05, -5.33143e-06, 2.11115e-05, 1.48069e-05, 3.1331e-06, 3.82444e-06, -1.64914e-08 ]
[ 5.93263e-05, 5.95386e-07, 4.59608e-05, 2.81525e-05, 2.98736e-06, 6.18191e-06, -1.27533e-06 ]
[ 6.65909e-06, -3.45968e-07, 5.10776e-06, 2.84008e-06, 2.18769e-07, 6.15055e-07, -2.2687e-07 ]
[ 1.05687e-06, -8.87875e-06, 1.03491e-06, -1.17421e-06, -1.22285e-06, 1.43369e-06, -1.63614e-06 ]
[ 2.60355e-06, -2.61485e-06, -3.08193e-06, 2.08089e-06, -1.10812e-06, 1.15756e-06, 4.36432e-07 ]
[ 3.02117e-06, 4.87769e-07, -4.61692e-06, 3.68877e-06, -1.04178e-06, 1.94335e-06, 1.51172e-07 ]
[ 1.09895e-05, -6.75375e-05, 2.2446e-05, -2.67563e-05, -1.03198e-05, -3.77414e-07, -1.0247e-05 ]
[ 5.47218e-06, -3.72556e-05, 9.36046e-07, -1.83322e-05, -1.23414e-05, 7.88645e-07, -8.57557e-06 ]
[ 1.31661e-05, -6.76576e-05, 4.02377e-05, -9.56318e-06, 8.0173e-06, 3.74315e-06, -4.42665e-06 ]
[ 3.0697e-07, -1.13311e-05, 1.06269e-05, 5.8557e-07, 5.55775e-07, 1.6187e-06, -4.92156e-08 ]
[ -5.36169e-07, -4.05556e-05, 2.76689e-05, -1.74929e-06, 3.85822e-06, 1.14302e-05, 4.41639e-06 ]
[ 2.26197e-05, -0.000124658, 0.000116845, -5.01511e-07, 1.72569e-05, 8.93977e-06, -4.78947e-06 ]
[ 2.55872e-05, -8.69993e-05, 5.47042e-05, -3.24666e-06, -3.0693e-06, 1.12298e-05, -1.10983e-05 ]
[ 4.50629e-05, -9.09125e-05, 0.000132613, 6.86738e-06, 1.21318e-05, 1.69509e-05, 9.56702e-07 ]
[ 1.19858e-05, -8.45708e-05, 9.07253e-05, 1.41712e-05, 2.10561e-05, 1.36275e-05, 1.564e-07 ]
[ 2.61556e-06, -6.15401e-05, 3.0801e-05, -1.19256e-06, -7.64201e-07, 7.67929e-06, -5.38727e-06 ]
[ 8.39539e-06, -0.000100629, 9.94129e-05, 8.02557e-06, 1.42041e-05, 1.57648e-05, -1.8196e-06 ]
[ 2.30515e-06, -1.61891e-05, 8.61176e-06, -4.55803e-06, 1.47716e-07, -3.7491e-07, -1.62815e-06 ]
[ 9.19906e-06, -3.94459e-07, -1.99855e-06, 4.43758e-06, -2.78639e-06, 1.11086e-06, -1.38977e-06 ]
[ -4.80368e-08, -1.36401e-05, -4.07311e-07, -7.67252e-06, -7.51995e-07, -2.95659e-06, -2.6839e-06 ]
[ 1.62854e-05, -3.88463e-06, 1.4082e-05, 2.01624e-06, -9.04578e-07, 2.01748e-06, 7.24754e-07 ]
[ 1.31583e-05, 5.85836e-07, 7.32808e-06, 5.32703e-06, 3.17032e-06, -2.80885e-06, -4.70677e-07 ]
[ 5.93e-07, -3.58385e-06, 2.00406e-06, -1.7904e-07, -4.70953e-07, 2.78111e-07, 4.34433e-08 ]
[ 1.69173e-06, -8.85217e-06, 5.44164e-07, -4.91228e-06, -3.2391e-06, 1.40351e-07, -1.95972e-06 ]
[ 1.99534e-05, -3.2282e-05, 3.25522e-05, 2.87915e-06, 2.45519e-06, 6.15185e-06, -1.94451e-06 ]
