[ 0, 0, 0, 0, 0, 0, 0 ]
[ -5.06933e-08, 0.000787893, -1.2943e-08, 0.00157174, 1.08757e-07, 0.00235636, -1.34823e-08 ]
[ -1.00617e-07, 0.00158829, 3.69179e-07, 0.0031475, 2.16956e-07, 0.00471382, -2.51534e-08 ]
[ 3.78889e-06, 0.00240448, -7.12804e-06, 0.0047257, 3.25495e-07, 0.00704923, -3.68129e-08 ]
[ 1.77466e-06, 0.00322981, -1.16649e-05, 0.00631418, 4.35275e-07, 0.00934912, -1.11063e-05 ]
[ -2.35502e-07, 0.00407069, -1.29284e-05, 0.00790108, 4.63267e-06, 0.011659, -5.82537e-06 ]
[ 1.83237e-06, 0.00491757, -1.8261e-05, 0.00949457, 2.41097e-05, 0.0139666, -5.40666e-07 ]
[ 2.88527e-06, 0.00576365, -2.35832e-05, 0.011087, 4.16757e-05, 0.016263, -3.15947e-07 ]
[ -7.46616e-06, 0.00662794, -1.74885e-05, 0.0126778, 7.34944e-05, 0.0185215, -7.26819e-08 ]
[ -1.52372e-05, 0.00749034, -1.13986e-05, 0.0142735, 0.000108498, 0.0207794, 1.88212e-07 ]
[ -2.29945e-05, 0.00838005, 3.12778e-06, 0.0158507, 0.000175138, 0.0230035, 4.26772e-05 ]
[ -3.07373e-05, 0.0092763, 1.32043e-05, 0.0174397, 0.000263887, 0.0252254, 6.29608e-05 ]
[ -3.84652e-05, 0.0101996, 3.16337e-05, 0.0190104, 0.000383904, 0.0274033, 0.00014596 ]
[ -4.93185e-05, 0.011135, 5.31835e-05, 0.0205858, 0.000503789, 0.0295988, 0.000221016 ]
[ -5.5068e-05, 0.0120738, 7.47075e-05, 0.0221597, 0.000639431, 0.0318112, 0.000315055 ]
[ -5.49695e-05, 0.0130068, 9.03701e-05, 0.0237437, 0.000767628, 0.0340214, 0.000408988 ]
[ -5.1091e-05, 0.0139468, 0.00010224, 0.0253355, 0.000893328, 0.0362366, 0.000500453 ]
[ -4.52424e-05, 0.0148842, 0.000112782, 0.0269278, 0.00101643, 0.0384538, 0.000590171 ]
[ -3.93997e-05, 0.0158315, 0.000113627, 0.0285314, 0.00113941, 0.0406648, 0.000663645 ]
[ -3.35621e-05, 0.0168034, 0.000126728, 0.0301151, 0.00126227, 0.0428966, 0.000790649 ]
[ -4.06522e-05, 0.0177635, 0.000126895, 0.0317359, 0.00141731, 0.04511, 0.000852895 ]
[ -4.39622e-05, 0.0187236, 0.000127068, 0.0333542, 0.00157335, 0.0473284, 0.000918617 ]
[ -5.69809e-05, 0.0196928, 0.000132105, 0.0349831, 0.00173226, 0.0495568, 0.000984283 ]
[ -6.40592e-05, 0.0206759, 0.000134182, 0.0366103, 0.00188359, 0.0517757, 0.0010425 ]
[ -7.57064e-05, 0.021658, 0.000136261, 0.0382588, 0.00202902, 0.0539924, 0.0011064 ]
[ -9.17015e-05, 0.0226465, 0.000147078, 0.03991, 0.00218521, 0.0561796, 0.00115387 ]
[ -0.00011733, 0.023634, 0.000162714, 0.0415837, 0.0023533, 0.058395, 0.00119529 ]
